Time;PlayerPosition;PlayerRotation;PlayerHeadRotation;EnemyPosition;EnemyRotation;MinimapButton;Info
0.008690953;(-0.0700, 0.8100, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1155, -0.1612, -0.0262, -0.9798);(-0.6851, 1.0000, 0.1190);(0.0000, 0.0000, 0.0000, 1.0000);0;test
0.02869093;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1155, -0.1606, -0.0268, -0.9799);(-0.6853, 0.8209, 0.1195);(0.0000, -0.0033, 0.0000, 1.0000);0;test
0.04869092;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1160, -0.1598, -0.0273, -0.9799);(-0.6866, 0.8209, 0.1232);(0.0000, -0.0077, 0.0000, 1.0000);0;test
0.0686909;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1165, -0.1591, -0.0277, -0.9800);(-0.6882, 0.8209, 0.1276);(0.0000, -0.0110, 0.0000, 0.9999);0;test
0.08869088;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1172, -0.1581, -0.0283, -0.9800);(-0.6915, 0.8209, 0.1365);(0.0000, -0.0161, 0.0000, 0.9999);0;test
0.1086909;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1178, -0.1567, -0.0291, -0.9802);(-0.6957, 0.8209, 0.1480);(0.0000, -0.0213, 0.0000, 0.9998);0;test
0.128691;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1182, -0.1550, -0.0299, -0.9804);(-0.7012, 0.8209, 0.1629);(0.0000, -0.0269, 0.0000, 0.9996);0;test
0.1486909;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1184, -0.1524, -0.0305, -0.9807);(-0.7100, 0.8209, 0.1867);(0.0000, -0.0347, 0.0000, 0.9994);0;test
0.1686909;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1185, -0.1502, -0.0304, -0.9811);(-0.7176, 0.8209, 0.2074);(0.0000, -0.0405, 0.0000, 0.9992);0;test
0.1886909;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1186, -0.1480, -0.0296, -0.9814);(-0.7254, 0.8209, 0.2286);(0.0000, -0.0461, 0.0000, 0.9989);0;test
